incident_id,date,state,city_or_county,address,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,location_description,longitude,n_guns_involved,notes,participant_age,participant_age_group,participant_gender,participant_status,participant_type,state_house_district,state_senate_district
461105,1/1/2013,Pennsylvania,Mckeesport,1506 Versailles Avenue and Coursin Street,0,4,14,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person",40.3467,,-79.8559,,Julian Sims under investigation: Four Shot and Injured,0::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||3::Male||4::Female,0::Arrested||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,,
460726,1/1/2013,California,Hawthorne,13500 block of Cerise Avenue,1,3,43,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",33.909,,-118.333,,Four Shot; One Killed; Unidentified shooter in getaway car,0::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,62,35
478855,1/1/2013,Ohio,Lorain,1776 East 28th Street,1,3,9,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Shots Fired - No Injuries||Bar/club incident - in or around establishment",41.4455,Cotton Club,-82.1377,2,,0::25||1::31||2::33||3::34||4::33,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,"0::Injured, Unharmed, Arrested||1::Unharmed, Arrested||2::Killed||3::Injured||4::Injured",0::Subject-Suspect||1::Subject-Suspect||2::Victim||3::Victim||4::Victim,56,13
478925,1/5/2013,Colorado,Aurora,16000 block of East Ithaca Place,4,0,6,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Drug involvement||Kidnapping/abductions/hostage||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )",39.6518,,-104.802,,,0::29||1::33||2::56||3::33,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Female||1::Male||2::Male||3::Male,0::Killed||1::Killed||2::Killed||3::Killed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect,40,28
478959,1/7/2013,North Carolina,Greensboro,307 Mourning Dove Terrace,2,2,6,0::Unknown||1::Unknown,0::Handgun||1::Handgun,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Attempted Murder/Suicide (one variable unsuccessful)||Domestic Violence",36.114,,-79.9569,2,"Two firearms recovered. (Attempted) murder suicide - both succeeded in fulfilling an M/S and did not succeed, based on details.",0::18||1::46||2::14||3::47,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+,0::Female||1::Male||2::Male||3::Female,0::Injured||1::Injured||2::Killed||3::Killed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect,62,27
478948,1/7/2013,Oklahoma,Tulsa,6000 block of South Owasso,4,0,1,,,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Armed robbery with injury/death and/or evidence of DGU found",36.2405,Fairmont Terrace,-95.9768,,,0::23||1::23||2::33||3::55,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Female||2::Female||3::Female||4::Male||5::Male,"0::Killed||1::Killed||2::Killed||3::Killed||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,72,11
479363,1/19/2013,New Mexico,Albuquerque,2806 Long Lane,5,0,1,0::Unknown||1::Unknown,0::22 LR||1::223 Rem [AR-15],"Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Domestic Violence",34.9791,,-106.716,2,,0::51||1::40||2::9||3::5||4::2||5::15,0::Adult 18+||1::Adult 18+||2::Child 0-11||3::Child 0-11||4::Child 0-11||5::Teen 12-17,0::Male||1::Female||2::Male||3::Female||4::Female||5::Male,"0::Killed||1::Killed||2::Killed||3::Killed||4::Killed||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,10,14
479374,1/21/2013,Louisiana,New Orleans,LaSalle Street and Martin Luther King Jr. Boulevard,0,5,2,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",29.9435,,-90.0836,,Unprovoked drive-by results in multiple teens and young adults injured. No source with names or exact ages.,,,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,93,5
479389,1/21/2013,California,Brentwood,1100 block of Breton Drive,0,4,9,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.9656,,-121.718,,Perps were likely motivated by gang affliations,,0::Teen 12-17||1::Teen 12-17||2::Teen 12-17||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,11,7
492151,1/23/2013,Maryland,Baltimore,1500 block of W. Fayette St.,1,6,7,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.2899,,-76.6412,,Shooting occurred over illegal dice game; victim was killed as he sat on a stoop. Victim was not a participant in the game.,0::15,0::Teen 12-17||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male,0::Killed||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim,,44
491674,1/23/2013,Tennessee,Chattanooga,1501 Dodds Ave,1,3,3,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Murder/Suicide||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",35.0221,,-85.2697,1,"19 yr. old male dies; 3 inured; shooting on Dodds Ave.;
35.022083, -85.269986",0::19,0::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,28,10
479413,1/25/2013,Missouri,Saint Louis,W Florissant Ave and Riverview Blvd,1,3,1,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",38.7067,,-90.2494,1,"38.706732, -90.249375",0::28,0::Adult 18+,0::Male,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,76,4
479561,1/26/2013,Louisiana,Charenton,1000 block of Flat Town Road,2,3,3,0::Unknown,0::Shotgun,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - Officer killed||Officer Involved Shooting - subject/suspect/perpetrator shot||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",29.8816,,-91.5251,1,Ofc. hailed from Chitimacha Tribe of Louisiana Native American reservation; deputies hailed from St. Mary Parish sheriff's office. Lyons shot before arson.,3::78||4::48,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,"0::Killed||1::Injured||2::Injured||3::Killed||4::Injured, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,50,21
479554,1/26/2013,District of Columbia,Washington,2403 Benning Road Northeast,0,5,1,0::Unknown,0::Handgun,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",38.8978,,-76.9717,1,"Media accounts conflict as to gender of victims - there were either 2 women, 3 men wounded OR 1 woman, 4 men.",,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Female||2::Male||3::Male||4::Male||5::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,,
479460,1/26/2013,Ohio,Springfield,601 West Main Street,1,3,8,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",39.9252,Nite Owl Tavern,-83.8218,,,0::34||1::28||2::23||3::29||4::29,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,79,10
479573,2/2/2013,Tennessee,Memphis,2514 Mount Moriah,0,5,9,0::Unknown,0::Handgun,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",35.0803,Club Venue,-89.8871,1,,5::24,0::Adult 18+||1::Adult 18+||2::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Female||2::Female||3::Female||4::Female||5::Female,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,84,33
479580,2/3/2013,California,Yuba (county),5800 block of Poplar Avenue,1,3,3,0::Unknown,0::9mm,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",39.1236,,-121.583,1,"perps have gang affiliation, but unclear as to why victims were targeted. Vic and perp with same last name have no relation. KMV's bro, ex-felon, found w/ weaps",0::20||4::25||5::18||6::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Female||4::Male||5::Male||6::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested||6::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect,3,4
479592,2/7/2013,Illinois,Chicago,2500 block of East 75th Street,0,4,2,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",41.7592,,-87.5628,,,0::18||1::41||2::28||3::28,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,25,13
479603,2/9/2013,Louisiana,New Orleans,400 block of Bourbon Street,0,4,2,0::Unknown,0::Handgun,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",29.9563,,-90.0676,1,,0::18||1::22||2::21||3::29||4::19||5::22||6::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Female||2::Female||3::Male||4::Male||5::Male||6::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested||6::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect,93,4
480311,2/11/2013,California,Vallejo,800 block of Humboldt Street,1,4,5,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.1072,,-122.228,,,0::22,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Female||4::Female,0::Killed||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,14,3
480327,2/11/2013,Delaware,Wilmington,500 North King Street,3,2,1,0::Unknown,0::45 Auto,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.7407,New Castle County courthouse,-75.5499,1,"M/S was both succesful and not - perp killed two, but injured two, killing himself afterwards.",1::39||4::68,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Female||2::Male||3::Male||4::Male,0::Killed||1::Killed||2::Injured||3::Injured||4::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,2,3
480344,2/12/2013,Utah,Midvale,8286 Adams Street and 450 West Street,4,1,4,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Drug involvement",40.6008,,-111.903,,"Occured at ""known narcotics house,"" suggesting it may have been robbery attempt or home invasion, but that is not confirmed in sources",0::35||1::34||2::26||4::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Female||4::Male||5::Male,"0::Killed||1::Killed||2::Killed||3::Injured||4::Killed, Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,44,8
480358,2/19/2013,California,Orange (county),Katella Avenue,4,3,46,0::Unknown,0::12 gauge,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Drive-by (car to street, car to car)||Spree Shooting (multiple victims, multiple locations)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",33.8031,,-117.943,1,Aoki killed in Ladera Ranch; 3 vics shot while driving on 5 Freeway to SOBO 55 Freeway; 5th vic shot in Santa Ana near Village Way; 6th vic shot in 2nd carjack,0::20||4::69||5::27||6::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Female||4::Male||5::Male||6::Male,0::Killed||1::Injured||2::Injured||3::Injured||4::Killed||5::Killed||6::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect,72,34
480383,2/21/2013,Oklahoma,Tulsa,1200 block of North 89th East Avenue,1,3,1,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",36.1722,Spartan Landing apartments,-95.8778,,,0::18||1::18||2::18||3::19||4::41,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Female||4::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,77,34
480401,2/22/2013,Michigan,Grand Rapids,1447 Grandville Ave. SW,0,4,3,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",42.9371,New Roosevelt Bar,-85.6853,,"One source article says there were five victims, but others say four.",,0::Adult 18+||1::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Female,"0::Unharmed, Arrested||1::Injured||2::Injured||3::Injured||4::Injured",0::Subject-Suspect||1::Victim||2::Victim||3::Victim||4::Victim,76,29
480407,2/23/2013,California,Lancaster,43145 Business Center Parkway,0,4,25,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",34.6666,Industry Theater,-118.131,,Perps fire gun into crowd following altercation inside venue,0::22||1::26||2::29||3::37,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,36,21
480443,2/24/2013,Georgia,Macon,2800 block of Mercer University Drive,0,8,2,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",32.826,,-83.6704,,"Perp's brother, Adrian, also initially charged in this event, but those charges were dropped.",8::29,0::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Female||7::Female||8::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured||7::Injured||8::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Victim||8::Subject-Suspect,142,26
481186,3/2/2013,Louisiana,Shreveport,7000 block of Burlingame Boulevard,1,3,4,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",32.442,,-93.7726,,,0::18||1::18||2::18||3::19||4::15||5::17,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Teen 12-17||5::Teen 12-17,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,3,39
481198,3/3/2013,Georgia,Moultrie,224 Second Street Northwest,2,2,8,0::Unknown,0::7.62 [AK-47],"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",31.1824,,-83.7912,1,Williams later acquitted on his charges,0::50||1::42||4::24||5::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male||5::Male,"0::Killed||1::Killed||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,172,11
481208,3/3/2013,Michigan,Saginaw (county),4030 Dixie Hwy,0,4,5,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Gang involvement",43.3944,Better Dayz Bar and Grill,-83.9082,,Vics appear to be bystanders caught in crossfire among gang members' gun-based dispute,0::23||1::34||2::17||3::25,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+,0::Male||1::Male||2::Female||3::Female,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,95,32
481213,3/4/2013,California,Los Banos,800 block of La Mesa Lane,1,3,16,0::Unknown,0::45 Auto,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.0857,,-120.828,1,Ruger P89 pistol used.,3::18||4::17||5::15,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Teen 12-17||5::Teen 12-17,3::Male||4::Male||5::Male,"0::Injured||1::Injured||2::Injured||3::Killed||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,21,12
481220,3/5/2013,Indiana,Indianapolis,1800 block of Edinburge Square,1,3,7,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.7927,Wellington Village apartments,-86.0328,,,0::19||1::19||2::19||3::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,100,28
481229,3/7/2013,Mississippi,Jackson,2900 block of Greenwood Avenue,2,2,2,0::Unknown,0::Handgun,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Possession of gun by felon or prohibited person",32.2649,,-90.2141,1,,0::33||1::28||2::29||3::21||4::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Female||2::Male||3::Male||4::Male,"0::Killed||1::Killed||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,71,29
481237,3/10/2013,Missouri,Kansas City,9331 Hillcrest Rd,0,5,5,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Institution/Group/Business||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.955,Tropical Palms Restaurant Club,-94.5211,1,"Tropical Palms reported permanently closed as of (4/14/17);
38.955007, -94.521106",0::20||1::20||2::17||3::20||4::15,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+||4::Teen 12-17,0::Female||1::Male||2::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,27,9
482771,3/11/2013,District of Columbia,Washington,1200 North Capitol Street,0,13,1,0::Unknown||1::Unknown||2::Unknown||3::Unknown,0::9mm||1::9mm||2::40 SW||3::40 SW,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.9062,Tyler House,-77.0099,4,Two .40 caliber weapons used may have been the result of someone firing at perps.,0::19||1::19||2::17||15::21,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+||9::Adult 18+||10::Adult 18+||11::Adult 18+||12::Adult 18+||13::Adult 18+||14::Adult 18+||15::Adult 18+||16::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male||7::Male||8::Male||9::Female||10::Female||11::Female||12::Female||13::Female||14::Female||15::Male||16::Male,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured||7::Injured||8::Injured||9::Injured||10::Injured||11::Injured||12::Injured||13::Injured||14::Injured||15::Unharmed||16::Unharmed",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Victim||5::Victim||6::Victim||7::Victim||8::Victim||9::Victim||10::Victim||11::Victim||12::Victim||13::Victim||14::Victim||15::Victim||16::Victim,,
482801,3/13/2013,California,Oceanside,504 Calle Montecito,2,2,49,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",33.2498,Libby Lake Park,-117.309,,Prosecutors argue this was motivated by gang relations.,0::16||1::13||4::23||5::20||6::20||7::18,0::Teen 12-17||1::Teen 12-17||2::Teen 12-17||3::Teen 12-17||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+,0::Male||1::Male||4::Male||5::Male||6::Male||7::Male,"0::Killed||1::Killed||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested||6::Unharmed, Arrested||7::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect||7::Subject-Suspect,76,36
482856,3/13/2013,New York,Mohawk,17 W Main St,6,2,22,0::Unknown,0::Shotgun,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Officer killed||Officer Involved Shooting - subject/suspect/perpetrator killed||Spree Shooting (multiple victims, multiple locations)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Animal shot/killed",43.011,John's Barber Shop,-75.0058,1,"4 victims in Mohawk, 2 more in Herkimer- Gaffey's Fast Lube. Wed. K9 officer killed outside Glory Days restaurant before perp shot by police Thurs., May 14.",0::68||1::57||2::66||3::67||4::62||5::51||6::2||7::64,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||7::Adult 18+,0::Male||1::Male||2::Male||4::Male||5::Male||6::Male||7::Male,0::Killed||1::Killed||2::Injured||3::Injured||4::Killed||5::Killed||6::Killed||7::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Subject-Suspect,101,51
482838,3/14/2013,California,Modesto,1400 block of Western Way,0,4,10,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.626,,-121.011,,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Female,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,21,12
482926,3/16/2013,California,Galt,Dover Drive,0,7,9,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.2436,,-121.312,,,,,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim,9,5
482934,3/17/2013,California,Stockton,1800 block of East Sonora Street,2,3,9,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.9531,,-121.266,,,0::21||1::36,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Female,0::Killed||1::Killed||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,13,5
